epoch,train_losses,train_accs,val_losses,val_accs
76,0.046594607803666276,99.14,1.7522344860076904,72.04
77,0.06240663400282566,99.05,1.7793673263549805,71.46
78,0.050006797547325385,99.11,1.7772458066940309,71.7
79,0.06263829087952617,99.08,1.8200638753890992,71.68
80,0.05731651367786237,99.11,1.8016813919067383,71.86
81,0.06596099312322007,99.02,1.8327176109313965,71.66
82,0.061205340963966834,99.04,1.8066691289901733,71.66
83,0.07868971709059293,98.94,1.8445468271255494,71.3
84,0.07065959550113832,99.03,1.8305616912841798,71.4
85,0.062363932885542615,99.1,1.8533903533935547,71.74
86,0.043275648395210094,99.26,1.824702575302124,72.08
87,0.07244057261382954,99.0,1.8491512580871583,71.62
88,0.05578124773698962,99.14,1.8497630084991454,71.68
89,0.0797306902572629,98.96,1.858938327026367,71.68
90,0.06706606986488527,99.07,1.875623645401001,71.86
91,0.07771641583696991,99.0,1.8647574878692628,71.52
92,0.0719340495074737,99.03,1.8618013286590576,71.84
93,0.07559127305593963,99.02,1.8601641422271729,71.7
94,0.04749353331845745,99.24,1.8649416816711426,71.88
95,0.06553833496732922,99.12,1.9010405511856079,71.92
96,0.07008862459215323,99.13,1.8922359699249267,71.6
97,0.04594883036104859,99.28,1.8487664985656738,72.06
98,0.05324515646179853,99.24,1.8933763122558593,71.86
99,0.059706679415212585,99.16,1.8739622131347655,71.7
100,0.06505024190491143,99.12,1.8869673620224,71.58
